day,ts_utc_day,n_samples,n_out_of_range,n_hours,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,solar3_v_avg,solar3_v_max,battery_v_avg,battery_v_min,battery_v_max,battery2_v_min,battery2_v_max,lipo_v_avg,lipo_v_min,lipo_v_max,lipo2_v_avg,lipo2_v_min,lipo2_v_max,current_a_avg,current_a_chA_avg,current_a_chB_avg,current2_a_avg,power_w_avg,power_w_max,load_v_avg,load1_v_avg,load2_v_avg,wind_v_avg,temp_c_avg,temp_c_min,temp_c_max,voltage_adc_avg,digital_adc_avg,energy_wh,boot_count_min,boot_count_max,solar_v_n_oor,solar2_v_n_oor,solar3_v_n_oor,battery_v_n_oor,battery2_v_n_oor,lipo_v_n_oor,lipo2_v_n_oor,current_a_n_oor,current_a_chA_n_oor,current_a_chB_n_oor,current2_a_n_oor,power_w_n_oor,load_v_n_oor,load1_v_n_oor,load2_v_n_oor,temp_c_n_oor,scaled_channels
2020-06-26,2020-06-26T00:00:00Z,692.0,692.0,24.0,,,1.354,5.167,,,,,,,,,,,3.987,3.973,4.001,,,,226.217,0.0,0.0,,,,,36.023,29.2,51.8,,,0.0,7695.0,8398.0,0.0,311.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,169.0,"solar2_v,lipo2_v"
2020-06-27,2020-06-27T00:00:00Z,691.0,691.0,24.0,,,1.117,5.533,,,,,,,,,,,3.956,3.932,3.974,,,,227.168,0.0,0.0,,,,,34.884,28.6,51.6,,,0.0,8399.0,9103.0,0.0,298.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,63.0,"solar2_v,lipo2_v"
2020-06-28,2020-06-28T00:00:00Z,694.0,694.0,24.0,,,0.812,5.238,,,,,,,,,,,3.918,3.9,3.935,,,,230.325,0.0,0.0,,,,,31.373,26.1,46.1,,,0.0,9104.0,9808.0,0.0,263.0,0.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,0.0,16.0,"solar2_v,lipo2_v"
2020-06-29,2020-06-29T00:00:00Z,687.0,687.0,24.0,,,0.43,5.033,,,,,,,,,,,3.893,3.882,3.905,,,,232.236,0.0,0.0,,,,,29.286,27.4,38.6,,,0.0,9809.0,10512.0,0.0,263.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-06-30,2020-06-30T00:00:00Z,644.0,644.0,24.0,,,0.736,5.444,,,,,,,,,,,3.881,3.872,3.895,,,,229.678,0.0,0.0,,,,,32.294,28.6,47.7,,,0.0,10513.0,11205.0,0.0,238.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,29.0,"solar2_v,lipo2_v"
2020-07-01,2020-07-01T00:00:00Z,655.0,655.0,24.0,,,0.785,5.405,,,,,,,,,,,3.87,3.859,3.88,,,,229.814,0.0,0.0,,,,,32.426,28.7,47.1,,,0.0,11206.0,11894.0,0.0,247.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,11.0,"solar2_v,lipo2_v"
2020-07-02,2020-07-02T00:00:00Z,646.0,646.0,24.0,,,1.091,5.32,,,,,,,,,,,3.851,3.838,3.867,,,,228.596,0.0,0.0,,,,,33.809,27.4,50.6,,,0.0,11895.0,12587.0,0.0,240.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,71.0,"solar2_v,lipo2_v"
2020-07-03,2020-07-03T00:00:00Z,671.0,671.0,24.0,,,0.638,5.241,,,,,,,,,,,3.83,3.819,3.841,,,,230.975,0.0,0.0,,,,,31.356,28.5,37.8,,,0.0,12588.0,13286.0,0.0,295.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-07-04,2020-07-04T00:00:00Z,680.0,680.0,24.0,,,1.108,5.169,,,,,,,,,,,3.817,3.805,3.829,,,,227.461,0.0,0.0,,,,,34.93,29.8,49.3,,,0.0,13287.0,13987.0,0.0,323.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,51.0,"solar2_v,lipo2_v"
2020-07-05,2020-07-05T00:00:00Z,692.0,692.0,24.0,,,0.595,5.6,,,,,,,,,,,3.791,3.77,3.813,,,,231.115,0.0,0.0,,,,,30.852,27.0,50.3,,,0.0,13988.0,14690.0,0.0,210.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,29.0,"solar2_v,lipo2_v"
2020-07-06,2020-07-06T00:00:00Z,696.0,696.0,24.0,,,0.567,5.351,,,,,,,,,,,3.754,3.732,3.773,,,,231.356,0.0,0.0,,,,,30.793,27.4,39.1,,,0.0,14691.0,15396.0,0.0,262.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-07-07,2020-07-07T00:00:00Z,700.0,700.0,24.0,,,1.224,5.43,,,,,,,,,,,3.714,3.684,3.735,,,,227.473,0.0,0.0,,,,,35.187,29.6,48.7,,,0.0,15397.0,16103.0,0.0,292.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,108.0,"solar2_v,lipo2_v"
2020-07-08,2020-07-08T00:00:00Z,697.0,697.0,24.0,,,0.603,5.236,,,,,,,,,,,3.664,3.646,3.689,,,,231.877,0.0,0.0,,,,,30.203,26.2,47.3,,,0.0,16104.0,16808.0,0.0,245.0,0.0,0.0,0.0,0.0,697.0,0.0,0.0,0.0,697.0,0.0,0.0,0.0,0.0,27.0,"solar2_v,lipo2_v"
2020-07-09,2020-07-09T00:00:00Z,700.0,700.0,24.0,,,1.065,5.244,,,,,,,,,,,3.629,3.608,3.648,,,,226.817,0.0,0.0,,,,,35.296,29.6,48.4,,,0.0,16809.0,17515.0,0.0,297.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,65.0,"solar2_v,lipo2_v"
2020-07-10,2020-07-10T00:00:00Z,693.0,693.0,24.0,,,1.164,5.213,,,,,,,,,,,3.594,3.577,3.608,,,,226.785,0.0,0.0,,,,,35.342,29.2,50.6,,,0.0,17516.0,18220.0,0.0,290.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,137.0,"solar2_v,lipo2_v"
2020-07-11,2020-07-11T00:00:00Z,698.0,698.0,24.0,,,1.25,5.42,,,,,,,,,,,3.564,3.549,3.578,,,,226.422,0.0,0.0,,,,,35.666,30.0,50.6,,,0.0,18221.0,18926.0,0.0,314.0,0.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,105.0,"solar2_v,lipo2_v"
2020-07-12,2020-07-12T00:00:00Z,693.0,693.0,24.0,,,1.097,5.548,,,,,,,,,,,3.536,3.522,3.55,,,,226.81,0.0,0.0,,,,,35.4,29.1,54.3,,,0.0,18927.0,19631.0,0.0,293.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,136.0,"solar2_v,lipo2_v"
2020-07-13,2020-07-13T00:00:00Z,695.0,695.0,24.0,,,0.845,5.351,,,,,,,,,,,3.514,3.501,3.527,,,,228.381,0.0,0.0,,,,,33.794,29.6,49.7,,,0.0,19632.0,20337.0,0.0,238.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,97.0,"solar2_v,lipo2_v"
2020-07-14,2020-07-14T00:00:00Z,692.0,692.0,24.0,,,1.227,5.561,,,,,,,,,,,3.48,3.437,3.503,,,,226.696,0.0,0.0,,,,,35.156,26.7,50.8,,,0.0,20338.0,21043.0,0.0,292.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,131.0,"solar2_v,lipo2_v"
2020-07-15,2020-07-15T00:00:00Z,689.0,689.0,24.0,,,1.093,5.351,,,,,,,,,,,3.355,3.25,3.438,,,,223.093,0.0,0.0,,,,,34.554,28.2,46.7,,,0.0,21044.0,21748.0,0.0,295.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,15.0,"solar2_v,lipo2_v"
2020-07-16,2020-07-16T00:00:00Z,390.0,390.0,14.0,,,1.855,5.59,,,,,,,,,,,3.117,2.912,3.248,,,,177.548,0.0,0.0,,,,,42.843,29.8,63.3,,,0.0,1.0,21938.0,0.0,262.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,122.0,"solar2_v,lipo2_v"
2020-09-04,2020-09-04T00:00:00Z,486.0,486.0,17.0,,,0.0,0.0,,,,,,,,,,,4.092,2.532,4.189,,,,232.027,0.0,0.0,,,,,32.721,30.8,35.5,,,0.0,1.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-05,2020-09-05T00:00:00Z,700.0,700.0,24.0,,,0.124,2.048,,,,,,,,,,,4.118,4.098,4.138,,,,230.533,0.0,0.0,,,,,32.387,30.1,40.7,,,0.0,1.0,697.0,0.0,91.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-06,2020-09-06T00:00:00Z,705.0,705.0,24.0,,,0.537,3.39,,,,,,,,,,,4.087,4.073,4.102,,,,228.547,0.0,0.0,,,,,33.771,28.1,42.8,,,0.0,528.0,1233.0,0.0,308.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-07,2020-09-07T00:00:00Z,705.0,705.0,24.0,,,0.488,2.324,,,,,,,,,,,4.069,4.057,4.08,,,,228.413,0.0,0.0,,,,,33.674,30.0,40.6,,,0.0,1234.0,1940.0,0.0,328.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-08,2020-09-08T00:00:00Z,706.0,706.0,24.0,,,0.617,2.114,,,,,,,,,,,4.056,4.047,4.065,,,,227.968,0.0,0.0,,,,,34.375,30.6,40.9,,,0.0,1941.0,2647.0,0.0,313.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-09,2020-09-09T00:00:00Z,706.0,706.0,24.0,,,0.428,2.02,,,,,,,,,,,4.045,4.037,4.052,,,,229.993,0.0,0.0,,,,,32.268,29.2,40.7,,,0.0,2648.0,3353.0,0.0,263.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-10,2020-09-10T00:00:00Z,704.0,704.0,24.0,,,0.498,2.414,,,,,,,,,,,4.039,4.032,4.045,,,,228.947,0.0,0.0,,,,,33.321,29.0,40.6,,,0.0,3354.0,4060.0,0.0,301.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-11,2020-09-11T00:00:00Z,697.0,697.0,24.0,,,0.388,1.574,,,,,,,,,,,4.034,4.029,4.039,,,,228.807,0.0,0.0,,,,,33.501,30.0,40.7,,,0.0,4061.0,4766.0,0.0,284.0,0.0,0.0,0.0,0.0,697.0,0.0,0.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-12,2020-09-12T00:00:00Z,707.0,707.0,24.0,,,0.488,2.24,,,,,,,,,,,4.03,4.027,4.036,,,,229.834,0.0,0.0,,,,,32.223,27.2,40.2,,,0.0,4767.0,5473.0,0.0,314.0,0.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-13,2020-09-13T00:00:00Z,704.0,704.0,24.0,,,0.393,1.912,,,,,,,,,,,4.027,4.022,4.031,,,,231.582,0.0,0.0,,,,,30.405,27.0,37.0,,,0.0,5474.0,6180.0,0.0,262.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-14,2020-09-14T00:00:00Z,700.0,700.0,24.0,,,0.442,2.273,,,,,,,,,,,4.02,4.011,4.027,,,,231.158,0.0,0.0,,,,,30.937,27.7,39.1,,,0.0,6181.0,6887.0,0.0,255.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-15,2020-09-15T00:00:00Z,705.0,705.0,24.0,,,0.441,1.859,,,,,,,,,,,4.008,3.999,4.017,,,,229.968,0.0,0.0,,,,,32.335,28.7,38.6,,,0.0,6888.0,7594.0,0.0,312.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-16,2020-09-16T00:00:00Z,693.0,693.0,24.0,,,0.482,1.818,,,,,,,,,,,3.993,3.979,4.003,,,,228.728,0.0,0.0,,,,,33.443,30.0,39.4,,,0.0,7595.0,8300.0,0.0,299.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-17,2020-09-17T00:00:00Z,701.0,701.0,24.0,,,0.521,1.932,,,,,,,,,,,3.97,3.953,3.983,,,,229.356,0.0,0.0,,,,,32.83,28.7,39.9,,,0.0,8301.0,9007.0,0.0,302.0,0.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-18,2020-09-18T00:00:00Z,695.0,695.0,24.0,,,0.49,2.046,,,,,,,,,,,3.937,3.922,3.955,,,,231.728,0.0,0.0,,,,,30.474,26.5,36.7,,,0.0,9008.0,9714.0,0.0,270.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-19,2020-09-19T00:00:00Z,695.0,695.0,24.0,,,0.291,2.16,,,,,,,,,,,3.909,3.897,3.923,,,,234.145,0.0,0.0,,,,,28.327,26.2,35.5,,,0.0,9715.0,10420.0,0.0,178.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-20,2020-09-20T00:00:00Z,699.0,699.0,24.0,,,0.425,2.086,,,,,,,,,,,3.893,3.884,3.904,,,,230.98,0.0,0.0,,,,,31.335,27.7,40.7,,,0.0,10421.0,11127.0,0.0,294.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-21,2020-09-21T00:00:00Z,698.0,698.0,24.0,,,0.473,1.914,,,,,,,,,,,3.886,3.877,3.895,,,,229.451,0.0,0.0,,,,,32.875,29.6,39.4,,,0.0,11128.0,11833.0,0.0,289.0,0.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-22,2020-09-22T00:00:00Z,683.0,683.0,24.0,,,0.367,1.756,,,,,,,,,,,3.877,3.871,3.887,,,,230.758,0.0,0.0,,,,,31.788,26.7,41.9,,,0.0,11834.0,12536.0,0.0,225.0,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-23,2020-09-23T00:00:00Z,695.0,695.0,24.0,,,0.331,1.874,,,,,,,,,,,3.87,3.864,3.877,,,,230.982,0.0,0.0,,,,,31.44,28.6,40.1,,,0.0,12537.0,13243.0,0.0,242.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-24,2020-09-24T00:00:00Z,702.0,702.0,24.0,,,0.304,1.786,,,,,,,,,,,3.859,3.849,3.869,,,,231.501,0.0,0.0,,,,,31.025,26.1,41.2,,,0.0,13244.0,13950.0,0.0,232.0,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-25,2020-09-25T00:00:00Z,695.0,695.0,24.0,,,0.548,2.023,,,,,,,,,,,3.846,3.836,3.854,,,,229.893,0.0,0.0,,,,,32.539,28.3,39.3,,,0.0,13951.0,14658.0,0.0,288.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-26,2020-09-26T00:00:00Z,700.0,700.0,24.0,,,0.443,1.963,,,,,,,,,,,3.834,3.823,3.841,,,,231.216,0.0,0.0,,,,,31.148,26.1,37.9,,,0.0,14659.0,15364.0,0.0,267.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-27,2020-09-27T00:00:00Z,703.0,703.0,24.0,,,0.42,2.092,,,,,,,,,,,3.821,3.814,3.829,,,,232.036,0.0,0.0,,,,,30.386,27.7,38.0,,,0.0,15365.0,16072.0,0.0,279.0,0.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-28,2020-09-28T00:00:00Z,629.0,629.0,23.0,,,0.444,2.071,,,,,,,,,,,3.804,3.791,3.818,,,,230.898,0.0,0.0,,,,,31.207,28.7,36.8,,,0.0,16073.0,16716.0,0.0,269.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-29,2020-09-29T00:00:00Z,627.0,627.0,23.0,,,0.419,2.104,,,,,,,,,,,3.781,3.765,3.795,,,,231.934,0.0,0.0,,,,,30.325,27.3,37.0,,,0.0,16825.0,17475.0,0.0,211.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-09-30,2020-09-30T00:00:00Z,701.0,701.0,24.0,,,0.451,1.809,,,,,,,,,,,3.75,3.729,3.767,,,,229.148,0.0,0.0,,,,,33.203,29.1,40.7,,,0.0,17476.0,18182.0,0.0,304.0,0.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-01,2020-10-01T00:00:00Z,698.0,698.0,24.0,,,0.496,2.094,,,,,,,,,,,3.707,3.679,3.732,,,,229.578,0.0,0.0,,,,,32.618,28.1,39.0,,,0.0,18183.0,18889.0,0.0,288.0,0.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-02,2020-10-02T00:00:00Z,689.0,689.0,24.0,,,0.391,2.105,,,,,,,,,,,3.66,3.638,3.682,,,,230.686,0.0,0.0,,,,,31.599,28.7,40.2,,,0.0,18890.0,19595.0,0.0,241.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-03,2020-10-03T00:00:00Z,695.0,695.0,24.0,,,0.412,2.1,,,,,,,,,,,3.622,3.605,3.641,,,,229.497,0.0,0.0,,,,,32.816,28.9,42.0,,,0.0,19596.0,20302.0,0.0,298.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-04,2020-10-04T00:00:00Z,694.0,694.0,24.0,,,0.456,1.912,,,,,,,,,,,3.59,3.574,3.605,,,,229.737,0.0,0.0,,,,,32.289,27.2,40.7,,,0.0,20303.0,21009.0,0.0,306.0,0.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-05,2020-10-05T00:00:00Z,692.0,692.0,24.0,,,0.474,1.922,,,,,,,,,,,3.559,3.541,3.575,,,,231.859,0.0,0.0,,,,,30.162,26.8,38.1,,,0.0,21010.0,21716.0,0.0,282.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-06,2020-10-06T00:00:00Z,679.0,679.0,24.0,,,0.486,1.925,,,,,,,,,,,3.533,3.521,3.547,,,,230.198,0.0,0.0,,,,,31.877,29.3,37.2,,,0.0,21717.0,22422.0,0.0,277.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-07,2020-10-07T00:00:00Z,688.0,688.0,24.0,,,0.309,1.932,,,,,,,,,,,3.511,3.499,3.524,,,,232.751,0.0,0.0,,,,,29.12,26.7,32.4,,,0.0,22423.0,23129.0,0.0,231.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
2020-10-08,2020-10-08T00:00:00Z,685.0,685.0,24.0,,,0.384,2.046,,,,,,,,,,,3.468,3.417,3.501,,,,231.496,0.0,0.0,,,,,30.377,27.3,37.8,,,0.0,23130.0,23835.0,0.0,248.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,"solar2_v,lipo2_v"
