day,ts_utc_day,n_samples,n_out_of_range,n_hours,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,solar3_v_avg,solar3_v_max,battery_v_avg,battery_v_min,battery_v_max,battery2_v_min,battery2_v_max,lipo_v_avg,lipo_v_min,lipo_v_max,lipo2_v_avg,lipo2_v_min,lipo2_v_max,current_a_avg,current_a_chA_avg,current_a_chB_avg,current2_a_avg,power_w_avg,power_w_max,load_v_avg,load1_v_avg,load2_v_avg,wind_v_avg,temp_c_avg,temp_c_min,temp_c_max,voltage_adc_avg,digital_adc_avg,energy_wh,boot_count_min,boot_count_max,solar_v_n_oor,solar2_v_n_oor,solar3_v_n_oor,battery_v_n_oor,battery2_v_n_oor,lipo_v_n_oor,lipo2_v_n_oor,current_a_n_oor,current_a_chA_n_oor,current_a_chB_n_oor,current2_a_n_oor,power_w_n_oor,load_v_n_oor,load1_v_n_oor,load2_v_n_oor,temp_c_n_oor,scaled_channels
2020-06-25,2020-06-25T00:00:00Z,704.0,0.0,24.0,7.094,15.15,2.832,12.61,,,12.988,12.51,14.3,,,4.071,3.99,4.13,,,,0.361,,,,4.828,51.46,0.589,,,0.437,33.148,31.6,34.5,,,1.891,1301.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-06-26,2020-06-26T00:00:00Z,695.0,0.0,24.0,7.124,20.68,4.561,12.21,,,13.012,12.52,14.94,,,4.073,3.99,4.14,,,,0.712,,,,9.917,44.75,3.469,,,0.937,33.9,32.1,36.7,,,3.813,2011.0,2719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-06-27,2020-06-27T00:00:00Z,702.0,0.0,24.0,7.153,21.31,4.262,12.82,,,13.121,12.54,14.84,,,4.077,3.99,4.14,,,,0.66,,,,9.484,50.98,2.821,,,1.89,34.225,32.5,37.1,,,3.667,2720.0,3428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-06-28,2020-06-28T00:00:00Z,703.0,0.0,24.0,6.176,14.7,3.269,12.64,,,12.825,12.48,14.05,,,4.052,3.99,4.13,,,,0.458,,,,6.081,38.47,1.925,,,1.957,32.395,30.8,34.2,,,2.391,3429.0,4138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-06-29,2020-06-29T00:00:00Z,702.0,0.0,24.0,6.791,14.97,2.664,12.54,,,12.738,12.42,13.87,,,4.045,3.98,4.13,,,,0.272,,,,3.525,47.08,0.563,,,0.636,31.015,29.8,32.2,,,1.382,4139.0,4848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-06-30,2020-06-30T00:00:00Z,710.0,0.0,24.0,6.971,16.12,3.463,13.04,,,12.862,12.45,14.77,,,4.063,3.99,4.14,,,,0.481,,,,6.554,58.51,1.545,,,1.067,31.333,30.0,33.0,,,2.588,4849.0,5558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-01,2020-07-01T00:00:00Z,705.0,0.0,24.0,7.135,17.42,3.572,12.8,,,12.83,12.43,14.7,,,4.059,3.99,4.14,,,,0.446,,,,6.026,58.2,1.508,,,2.103,31.26,29.7,32.9,,,2.363,5559.0,6267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-02,2020-07-02T00:00:00Z,695.0,0.0,24.0,6.506,21.09,3.959,12.81,,,12.919,12.46,14.82,,,4.068,3.99,4.14,,,,0.6,,,,8.305,53.71,2.525,,,2.994,31.472,30.0,34.2,,,3.269,6268.0,6976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-03,2020-07-03T00:00:00Z,689.0,0.0,24.0,7.176,20.25,3.034,12.65,,,12.942,12.47,14.87,,,4.06,3.98,4.14,,,,0.379,,,,5.077,28.84,0.704,,,2.133,30.647,29.5,31.9,,,1.863,6977.0,7685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-04,2020-07-04T00:00:00Z,702.0,0.0,24.0,7.229,21.05,4.575,12.82,,,12.91,12.45,14.72,,,4.072,3.99,4.14,,,,0.601,,,,8.194,38.28,2.649,,,0.966,31.789,30.1,33.4,,,3.188,7686.0,8394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-05,2020-07-05T00:00:00Z,705.0,0.0,24.0,6.553,20.97,3.309,13.27,,,12.816,12.43,14.78,,,4.054,3.98,4.14,,,,0.38,,,,5.155,68.54,1.223,,,0.577,31.533,30.0,33.4,,,2.02,8395.0,9104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-06,2020-07-06T00:00:00Z,705.0,0.0,24.0,6.975,20.46,3.453,12.76,,,12.821,12.42,14.78,,,4.06,3.99,4.13,,,,0.429,,,,5.743,50.4,1.301,,,1.8,31.014,30.1,32.2,,,2.245,9105.0,9814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-07,2020-07-07T00:00:00Z,704.0,0.0,24.0,7.44,21.44,4.214,13.22,,,13.055,12.49,14.93,,,4.073,3.99,4.14,,,,0.653,,,,9.43,56.23,2.782,,,3.184,32.176,30.8,33.8,,,3.678,9815.0,10523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-08,2020-07-08T00:00:00Z,707.0,0.0,24.0,7.048,15.15,2.906,12.55,,,12.845,12.45,14.16,,,4.068,3.99,4.13,,,,0.353,,,,4.683,46.41,0.824,,,0.272,31.399,29.9,33.0,,,1.849,10524.0,11233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-09,2020-07-09T00:00:00Z,703.0,0.0,24.0,7.379,20.57,4.55,12.61,,,13.042,12.48,14.85,,,4.072,3.99,4.14,,,,0.714,,,,10.174,52.17,3.461,,,0.208,32.894,30.7,35.2,,,3.963,11234.0,11942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-10,2020-07-10T00:00:00Z,703.0,0.0,24.0,7.752,21.11,3.819,12.61,,,13.162,12.51,15.07,,,4.071,3.99,4.14,,,,0.451,,,,6.532,52.19,11.123,,,1.657,33.128,31.7,35.0,,,2.536,11943.0,12652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-11,2020-07-11T00:00:00Z,706.0,0.0,24.0,8.494,21.42,4.328,12.77,,,13.377,12.54,15.17,,,4.074,3.99,4.14,,,,0.362,,,,5.579,50.37,12.743,,,1.889,34.005,32.2,36.1,,,2.186,12653.0,13361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-12,2020-07-12T00:00:00Z,709.0,0.0,24.0,8.015,21.55,3.78,12.88,,,13.326,12.54,15.3,,,4.074,3.99,4.14,,,,0.348,,,,5.307,53.85,12.691,,,1.597,33.707,32.0,36.3,,,2.092,13362.0,14071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-13,2020-07-13T00:00:00Z,709.0,0.0,24.0,7.772,21.72,3.411,12.93,,,13.186,12.54,15.14,,,4.066,3.99,4.14,,,,0.308,,,,4.548,54.74,12.556,,,0.868,33.007,31.1,34.9,,,1.786,14072.0,14781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-14,2020-07-14T00:00:00Z,698.0,0.0,24.0,8.358,21.26,4.133,12.58,,,13.384,12.55,15.3,,,4.07,3.99,4.14,,,,0.365,,,,5.675,50.98,12.753,,,1.679,33.643,31.8,35.8,,,2.237,14782.0,15490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-15,2020-07-15T00:00:00Z,373.0,9.0,21.0,9.142,20.96,9.516,19.5,,,13.521,12.58,15.23,,,4.778,3.99,6.84,,,,0.374,,,,5.76,62.95,9.875,,,0.153,33.873,32.2,35.3,,,1.982,1.0,15976.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-16,2020-07-16T00:00:00Z,677.0,677.0,24.0,8.323,21.02,19.5,19.5,,,13.305,12.57,15.12,,,6.84,6.84,6.84,,,,0.318,,,,4.913,52.91,0.0,,,0.0,,,,,,1.797,195.0,894.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-17,2020-07-17T00:00:00Z,705.0,705.0,24.0,8.287,21.0,19.5,19.5,,,13.294,12.58,15.15,,,6.84,6.84,6.84,,,,0.319,,,,4.918,56.39,0.0,,,0.0,,,,,,1.917,895.0,1604.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-18,2020-07-18T00:00:00Z,706.0,706.0,24.0,8.382,21.44,19.5,19.5,,,13.334,12.59,15.1,,,6.84,6.84,6.84,,,,0.346,,,,5.4,55.14,0.0,,,0.0,,,,,,2.122,1605.0,2313.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-19,2020-07-19T00:00:00Z,709.0,709.0,24.0,8.483,21.11,19.5,19.5,,,13.432,12.59,15.27,,,6.84,6.84,6.84,,,,0.36,,,,5.603,53.95,0.0,,,0.0,,,,,,2.208,2314.0,3023.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-20,2020-07-20T00:00:00Z,709.0,709.0,24.0,7.631,21.41,19.5,19.5,,,13.22,12.59,15.0,,,6.84,6.84,6.84,,,,0.305,,,,4.43,53.97,0.0,,,0.0,,,,,,1.735,3024.0,3733.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-21,2020-07-21T00:00:00Z,705.0,705.0,24.0,8.065,21.01,19.5,19.5,,,13.303,12.6,15.24,,,6.84,6.84,6.84,,,,0.315,,,,4.609,46.51,0.0,,,0.0,,,,,,1.813,3734.0,4442.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-22,2020-07-22T00:00:00Z,710.0,710.0,24.0,8.69,21.18,19.5,19.5,,,13.473,12.62,15.18,,,6.84,6.84,6.84,,,,0.367,,,,5.681,50.86,0.0,,,0.0,,,,,,2.245,4443.0,5152.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-23,2020-07-23T00:00:00Z,706.0,706.0,24.0,7.815,21.4,19.5,19.5,,,13.347,12.6,15.17,,,6.84,6.84,6.84,,,,0.336,,,,5.14,52.46,0.0,,,0.0,,,,,,2.022,5153.0,5862.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-24,2020-07-24T00:00:00Z,702.0,702.0,24.0,7.216,20.99,19.5,19.5,,,13.21,12.58,15.12,,,6.84,6.84,6.84,,,,0.307,,,,4.636,54.83,0.0,,,0.0,,,,,,1.81,5863.0,6571.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-25,2020-07-25T00:00:00Z,708.0,708.0,24.0,8.636,21.39,19.5,19.5,,,13.482,12.63,15.15,,,6.84,6.84,6.84,,,,0.398,,,,6.359,53.86,0.0,,,0.0,,,,,,2.515,6572.0,7281.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-26,2020-07-26T00:00:00Z,708.0,708.0,24.0,8.691,21.39,19.5,19.5,,,13.413,12.62,15.24,,,6.84,6.84,6.84,,,,0.35,,,,5.556,68.03,0.0,,,0.0,,,,,,2.19,7282.0,7991.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-27,2020-07-27T00:00:00Z,706.0,706.0,24.0,8.89,20.77,19.5,19.5,,,13.462,12.62,15.15,,,6.84,6.84,6.84,,,,0.333,,,,5.272,50.19,0.0,,,0.0,,,,,,2.066,7992.0,8700.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-28,2020-07-28T00:00:00Z,707.0,707.0,24.0,8.613,21.11,19.5,19.5,,,13.435,12.63,15.14,,,6.84,6.84,6.84,,,,0.343,,,,5.316,49.2,0.0,,,0.0,,,,,,2.09,8701.0,9410.0,0.0,0.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-29,2020-07-29T00:00:00Z,704.0,704.0,24.0,8.738,21.48,19.5,19.5,,,13.461,12.63,15.21,,,6.84,6.84,6.84,,,,0.378,,,,5.93,63.33,0.0,,,0.0,,,,,,2.321,9411.0,10119.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-30,2020-07-30T00:00:00Z,700.0,700.0,24.0,8.485,21.63,19.5,19.5,,,13.417,12.61,15.35,,,6.84,6.84,6.84,,,,0.322,,,,4.968,49.4,0.0,,,0.0,,,,,,1.924,10120.0,10828.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-31,2020-07-31T00:00:00Z,704.0,704.0,24.0,7.823,21.24,19.5,19.5,,,13.332,12.6,15.03,,,6.84,6.84,6.84,,,,0.344,,,,5.263,47.41,0.0,,,0.0,,,,,,2.068,2.0,11270.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-01,2020-08-01T00:00:00Z,704.0,704.0,24.0,8.182,21.87,19.5,19.5,,,13.381,12.62,15.37,,,6.84,6.84,6.84,,,,0.333,,,,5.035,63.3,0.0,,,0.0,,,,,,1.959,266.0,974.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-02,2020-08-02T00:00:00Z,702.0,702.0,24.0,6.6,20.87,19.5,19.5,,,13.025,12.58,14.94,,,6.84,6.84,6.84,,,,0.282,,,,3.812,43.39,0.0,,,0.0,,,,,,1.493,975.0,1683.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-03,2020-08-03T00:00:00Z,693.0,693.0,24.0,7.019,15.02,19.5,19.5,,,13.077,12.58,14.14,,,6.84,6.84,6.84,,,,0.297,,,,3.944,23.48,0.0,,,0.0,,,,,,1.447,1684.0,2391.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-04,2020-08-04T00:00:00Z,669.0,669.0,24.0,8.049,21.61,19.5,19.5,,,13.377,12.63,15.03,,,6.84,6.84,6.84,,,,0.37,,,,5.612,76.64,0.0,,,0.0,,,,,,1.884,2392.0,3096.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-05,2020-08-05T00:00:00Z,679.0,63.0,24.0,7.372,21.27,4.349,19.5,,,13.305,12.6,15.12,,,4.326,3.98,6.84,,,,0.295,,,,4.371,44.81,11.446,,,3.042,30.266,28.4,32.4,,,1.526,1.0,3163.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-06,2020-08-06T00:00:00Z,690.0,0.0,24.0,7.916,21.45,3.739,13.14,,,13.324,12.61,15.13,,,4.061,3.98,4.14,,,,0.335,,,,5.11,73.74,12.683,,,2.302,30.197,28.7,32.1,,,1.883,639.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-07,2020-08-07T00:00:00Z,656.0,0.0,24.0,8.384,21.48,3.77,12.74,,,13.398,12.63,15.12,,,4.062,3.98,4.14,,,,0.323,,,,5.029,57.35,12.756,,,0.864,30.603,29.3,32.2,,,1.541,1347.0,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-08,2020-08-08T00:00:00Z,708.0,0.0,24.0,7.729,21.49,3.31,12.91,,,13.28,12.6,15.34,,,4.062,3.98,4.14,,,,0.306,,,,4.553,57.42,12.642,,,3.108,30.609,29.0,32.2,,,1.791,2050.0,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-09,2020-08-09T00:00:00Z,707.0,0.0,24.0,6.928,21.69,2.951,12.84,,,13.19,12.59,15.13,,,4.047,3.98,4.14,,,,0.311,,,,4.634,63.43,12.555,,,1.054,30.305,29.0,32.1,,,1.826,2759.0,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-10,2020-08-10T00:00:00Z,679.0,0.0,24.0,7.953,22.16,2.448,12.94,,,13.331,12.59,15.29,,,4.04,3.97,4.13,,,,0.346,,,,5.149,75.17,12.691,,,4.055,29.894,29.0,31.2,,,1.824,3469.0,4173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-11,2020-08-11T00:00:00Z,679.0,0.0,24.0,8.467,21.9,3.664,12.89,,,13.479,12.63,15.41,,,4.068,3.99,4.14,,,,0.349,,,,5.404,62.07,12.832,,,3.047,31.679,29.6,33.5,,,1.842,4174.0,4879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-12,2020-08-12T00:00:00Z,670.0,0.0,24.0,6.659,21.2,2.892,12.5,,,13.216,12.59,15.44,,,4.05,3.98,4.14,,,,0.3,,,,4.372,55.03,12.578,,,2.215,31.814,30.0,33.7,,,1.435,4880.0,5584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-13,2020-08-13T00:00:00Z,655.0,0.0,24.0,6.84,21.27,2.403,12.47,,,13.047,12.57,15.03,,,4.028,3.97,4.13,,,,0.29,,,,4.05,48.27,12.413,,,0.954,30.629,29.0,32.2,,,1.229,5585.0,6287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-14,2020-08-14T00:00:00Z,681.0,0.0,24.0,7.924,21.39,3.165,12.67,,,13.37,12.64,15.14,,,4.053,3.98,4.14,,,,0.344,,,,5.242,61.69,12.728,,,1.038,31.361,29.5,33.5,,,1.883,6288.0,6993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-15,2020-08-15T00:00:00Z,705.0,0.0,24.0,8.647,21.12,3.637,12.12,,,13.467,12.65,15.09,,,4.064,3.98,4.14,,,,0.345,,,,5.435,51.02,12.825,,,0.378,31.746,30.1,33.4,,,2.133,6994.0,7702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-16,2020-08-16T00:00:00Z,709.0,0.0,24.0,8.513,21.64,3.74,12.6,,,13.448,12.63,15.29,,,4.067,3.99,4.14,,,,0.348,,,,5.446,57.97,12.81,,,0.946,33.025,31.0,35.3,,,2.145,7703.0,8412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-17,2020-08-17T00:00:00Z,659.0,0.0,24.0,8.807,21.15,4.167,12.37,,,13.476,12.63,15.21,,,4.067,3.99,4.14,,,,0.347,,,,5.59,58.12,12.836,,,1.737,33.305,31.8,35.1,,,1.813,8413.0,9115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-18,2020-08-18T00:00:00Z,676.0,0.0,24.0,7.958,21.39,3.646,12.47,,,13.292,12.6,15.29,,,4.056,3.98,4.14,,,,0.32,,,,4.82,59.19,12.654,,,1.655,33.552,32.0,35.5,,,1.644,9116.0,9821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-19,2020-08-19T00:00:00Z,444.0,0.0,16.0,11.092,21.32,4.701,12.61,,,13.684,12.74,15.27,,,4.081,3.98,4.13,,,,0.481,,,,7.547,65.45,13.041,,,2.543,33.325,32.1,34.9,,,1.804,9822.0,10282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
