ts_utc,n_samples,n_out_of_range,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,solar3_v_avg,solar3_v_max,battery_v_avg,battery_v_min,battery_v_max,battery2_v_min,battery2_v_max,lipo_v_avg,lipo_v_min,lipo_v_max,lipo2_v_avg,lipo2_v_min,lipo2_v_max,current_a_avg,current_a_chA_avg,current_a_chB_avg,current2_a_avg,power_w_avg,power_w_max,load_v_avg,load1_v_avg,load2_v_avg,wind_v_avg,temp_c_avg,temp_c_min,temp_c_max,voltage_adc_avg,digital_adc_avg,energy_wh,boot_count_min,boot_count_max,solar_v_n_oor,solar2_v_n_oor,solar3_v_n_oor,battery_v_n_oor,battery2_v_n_oor,lipo_v_n_oor,lipo2_v_n_oor,current_a_n_oor,current_a_chA_n_oor,current_a_chB_n_oor,current2_a_n_oor,power_w_n_oor,load_v_n_oor,load1_v_n_oor,load2_v_n_oor,temp_c_n_oor,scaled_channels
2020-06-15T06:00:00Z,25.0,25.0,13681.52,14295.0,4580.76,4616.0,,,13417.44,12844.0,13566.0,,,4121.96,4107.0,4125.0,,,,798.52,,,,,,472.24,,,9730.32,200.0,200.0,200.0,,,,1.0,25.0,25.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,
2020-06-15T07:00:00Z,29.0,29.0,13117.207,13889.0,3868.517,4506.0,,,12841.966,12678.0,13280.0,,,4112.586,4101.0,4125.0,,,,176.31,,,,,,0.0,,,7244.103,200.0,200.0,200.0,,,,26.0,55.0,29.0,29.0,0.0,29.0,0.0,29.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,
2020-06-15T08:00:00Z,29.0,29.0,13047.138,13438.0,3812.552,4199.0,,,12735.172,12611.0,12821.0,,,4091.241,4085.0,4101.0,,,,121.0,,,,,,0.0,,,3563.552,200.0,200.0,200.0,,,,56.0,84.0,29.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,
2020-06-15T09:00:00Z,30.0,30.0,12889.0,13295.0,3604.6,4034.0,,,12650.833,12603.0,12754.0,,,4077.233,4070.0,4085.0,,,,107.667,,,,,,0.0,,,3081.4,200.0,200.0,200.0,,,,85.0,114.0,30.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,
2020-06-15T10:00:00Z,29.0,29.0,9927.345,13272.0,3377.138,3842.0,,,12546.69,12460.0,12656.0,,,4063.069,4056.0,4070.0,,,,76.621,,,,,,0.0,,,0.0,200.0,200.0,200.0,,,,115.0,143.0,29.0,29.0,0.0,29.0,0.0,29.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,
2020-06-15T11:00:00Z,30.0,30.0,719.733,3903.0,383.1,2421.0,,,12462.5,12430.0,12490.0,,,4050.733,4046.0,4057.0,,,,38.367,,,,,,0.0,,,0.0,200.0,200.0,200.0,,,,144.0,173.0,12.0,7.0,0.0,30.0,0.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,
2020-06-15T12:00:00Z,29.0,29.0,0.0,0.0,0.0,0.0,,,12434.897,12415.0,12460.0,,,4041.586,4036.0,4048.0,,,,42.241,,,,,,0.0,,,0.0,200.0,200.0,200.0,,,,174.0,202.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,
2020-06-15T13:00:00Z,30.0,30.0,0.0,0.0,0.0,0.0,,,12410.467,12393.0,12430.0,,,4032.833,4030.0,4038.0,,,,37.7,,,,,,0.0,,,0.0,200.0,200.0,200.0,,,,203.0,232.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,
2020-06-15T14:00:00Z,29.0,29.0,0.0,0.0,0.0,0.0,,,12419.103,12385.0,12468.0,,,4025.862,4022.0,4030.0,,,,33.414,,,,,,0.0,,,0.0,200.0,200.0,200.0,,,,233.0,261.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,
2020-06-15T15:00:00Z,30.0,30.0,0.0,0.0,0.0,0.0,,,12460.433,12453.0,12468.0,,,4018.133,4014.0,4023.0,,,,33.767,,,,,,0.0,,,0.0,200.0,200.0,200.0,,,,262.0,291.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,
